2025-02-27 21:12:39,880 - INFO - Training started
2025-02-27 21:12:42,144 - INFO - Epoch 1/500, Loss: 4.5837, Training Accuracy:  0.0041, Validation Accuracy:  0.0096
2025-02-27 21:13:26,669 - INFO - Epoch 26/500, Loss: 1.5578, Training Accuracy:  0.3297, Validation Accuracy:  0.2020
2025-02-27 21:13:28,306 - INFO - Epoch 27/500, Loss: 1.4866, Training Accuracy:  0.3488, Validation Accuracy:  0.2435
2025-02-27 21:13:30,054 - INFO - Epoch 28/500, Loss: 1.2534, Training Accuracy:  0.3912, Validation Accuracy:  0.2564
2025-02-27 21:13:32,099 - INFO - Epoch 29/500, Loss: 1.4493, Training Accuracy:  0.4008, Validation Accuracy:  0.2532
2025-02-27 21:13:33,659 - INFO - Epoch 30/500, Loss: 1.3158, Training Accuracy:  0.3872, Validation Accuracy:  0.2852
2025-02-27 21:13:35,962 - INFO - Epoch 31/500, Loss: 1.2178, Training Accuracy:  0.4049, Validation Accuracy:  0.2853
2025-02-27 21:13:38,135 - INFO - Epoch 32/500, Loss: 1.2114, Training Accuracy:  0.4077, Validation Accuracy:  0.2821
2025-02-27 21:13:40,041 - INFO - Epoch 33/500, Loss: 1.1157, Training Accuracy:  0.4377, Validation Accuracy:  0.2948
2025-02-27 21:13:41,547 - INFO - Epoch 34/500, Loss: 1.3849, Training Accuracy:  0.4419, Validation Accuracy:  0.3300
2025-02-27 21:13:43,101 - INFO - Epoch 35/500, Loss: 1.0219, Training Accuracy:  0.4869, Validation Accuracy:  0.2758
2025-02-27 21:13:45,049 - INFO - Epoch 36/500, Loss: 0.8588, Training Accuracy:  0.4911, Validation Accuracy:  0.3172
2025-02-27 21:13:46,710 - INFO - Epoch 37/500, Loss: 1.1315, Training Accuracy:  0.4747, Validation Accuracy:  0.3269
2025-02-27 21:13:48,309 - INFO - Epoch 38/500, Loss: 1.0030, Training Accuracy:  0.4925, Validation Accuracy:  0.3525
2025-02-27 21:13:49,917 - INFO - Epoch 39/500, Loss: 1.0067, Training Accuracy:  0.5020, Validation Accuracy:  0.3621
2025-02-27 21:13:51,573 - INFO - Epoch 40/500, Loss: 0.7692, Training Accuracy:  0.5143, Validation Accuracy:  0.3526
2025-02-27 21:13:53,300 - INFO - Epoch 41/500, Loss: 0.7879, Training Accuracy:  0.5567, Validation Accuracy:  0.3653
2025-02-27 21:13:54,933 - INFO - Epoch 42/500, Loss: 1.3213, Training Accuracy:  0.5349, Validation Accuracy:  0.3877
2025-02-27 21:13:56,596 - INFO - Epoch 43/500, Loss: 0.8715, Training Accuracy:  0.5636, Validation Accuracy:  0.3814
2025-02-27 21:13:58,575 - INFO - Epoch 44/500, Loss: 0.6013, Training Accuracy:  0.5636, Validation Accuracy:  0.3974
2025-02-27 21:14:00,467 - INFO - Epoch 45/500, Loss: 0.8428, Training Accuracy:  0.5650, Validation Accuracy:  0.3910
2025-02-27 21:14:02,271 - INFO - Epoch 46/500, Loss: 1.2661, Training Accuracy:  0.6142, Validation Accuracy:  0.4166
2025-02-27 21:14:03,866 - INFO - Epoch 47/500, Loss: 0.8839, Training Accuracy:  0.6252, Validation Accuracy:  0.4326
2025-02-27 21:14:05,960 - INFO - Epoch 48/500, Loss: 0.7961, Training Accuracy:  0.6142, Validation Accuracy:  0.4263
2025-02-27 21:14:07,516 - INFO - Epoch 49/500, Loss: 0.8937, Training Accuracy:  0.6361, Validation Accuracy:  0.4518
2025-02-27 21:14:09,114 - INFO - Epoch 50/500, Loss: 0.7152, Training Accuracy:  0.6293, Validation Accuracy:  0.4200
2025-02-27 21:14:10,890 - INFO - Epoch 51/500, Loss: 0.7553, Training Accuracy:  0.6347, Validation Accuracy:  0.4454
2025-02-27 21:14:12,828 - INFO - Epoch 52/500, Loss: 0.5562, Training Accuracy:  0.6662, Validation Accuracy:  0.4934
2025-02-27 21:14:14,480 - INFO - Epoch 53/500, Loss: 0.4457, Training Accuracy:  0.6826, Validation Accuracy:  0.4329
2025-02-27 21:14:16,316 - INFO - Epoch 54/500, Loss: 0.3471, Training Accuracy:  0.6744, Validation Accuracy:  0.4678
2025-02-27 21:14:18,181 - INFO - Epoch 55/500, Loss: 0.4977, Training Accuracy:  0.6990, Validation Accuracy:  0.4839
2025-02-27 21:14:19,776 - INFO - Epoch 56/500, Loss: 0.5266, Training Accuracy:  0.7182, Validation Accuracy:  0.4744
2025-02-27 21:14:21,972 - INFO - Epoch 57/500, Loss: 0.9397, Training Accuracy:  0.7127, Validation Accuracy:  0.5063
2025-02-27 21:14:23,841 - INFO - Epoch 58/500, Loss: 0.6384, Training Accuracy:  0.7059, Validation Accuracy:  0.5064
2025-02-27 21:14:25,660 - INFO - Epoch 59/500, Loss: 0.2693, Training Accuracy:  0.7059, Validation Accuracy:  0.4521
2025-02-27 21:14:27,727 - INFO - Epoch 60/500, Loss: 0.7994, Training Accuracy:  0.7359, Validation Accuracy:  0.5126
2025-02-27 21:14:29,538 - INFO - Epoch 61/500, Loss: 0.5683, Training Accuracy:  0.7387, Validation Accuracy:  0.5128
2025-02-27 21:14:31,270 - INFO - Epoch 62/500, Loss: 0.3944, Training Accuracy:  0.7756, Validation Accuracy:  0.5096
2025-02-27 21:14:33,018 - INFO - Epoch 63/500, Loss: 0.4692, Training Accuracy:  0.7565, Validation Accuracy:  0.5320
2025-02-27 21:14:34,600 - INFO - Epoch 64/500, Loss: 0.6632, Training Accuracy:  0.7264, Validation Accuracy:  0.4969
2025-02-27 21:14:36,357 - INFO - Epoch 65/500, Loss: 0.5431, Training Accuracy:  0.7565, Validation Accuracy:  0.5160
2025-02-27 21:14:38,187 - INFO - Epoch 66/500, Loss: 0.3274, Training Accuracy:  0.7674, Validation Accuracy:  0.5224
2025-02-27 21:14:39,712 - INFO - Epoch 67/500, Loss: 0.2901, Training Accuracy:  0.7702, Validation Accuracy:  0.5608
2025-02-27 21:14:41,819 - INFO - Epoch 68/500, Loss: 0.2679, Training Accuracy:  0.7688, Validation Accuracy:  0.5226
2025-02-27 21:14:44,108 - INFO - Epoch 69/500, Loss: 0.5987, Training Accuracy:  0.7579, Validation Accuracy:  0.5160
2025-02-27 21:14:45,673 - INFO - Epoch 70/500, Loss: 0.3309, Training Accuracy:  0.8043, Validation Accuracy:  0.5480
2025-02-27 21:14:47,655 - INFO - Epoch 71/500, Loss: 0.4369, Training Accuracy:  0.7675, Validation Accuracy:  0.4810
2025-02-27 21:14:49,432 - INFO - Epoch 72/500, Loss: 0.2007, Training Accuracy:  0.7770, Validation Accuracy:  0.5574
2025-02-27 21:14:51,347 - INFO - Epoch 73/500, Loss: 0.2485, Training Accuracy:  0.7975, Validation Accuracy:  0.5705
2025-02-27 21:14:53,340 - INFO - Epoch 74/500, Loss: 0.8958, Training Accuracy:  0.7962, Validation Accuracy:  0.5545
2025-02-27 21:14:54,896 - INFO - Epoch 75/500, Loss: 0.3131, Training Accuracy:  0.8126, Validation Accuracy:  0.5769
2025-02-27 21:14:57,164 - INFO - Epoch 76/500, Loss: 0.3107, Training Accuracy:  0.8071, Validation Accuracy:  0.5641
2025-02-27 21:14:58,931 - INFO - Epoch 77/500, Loss: 0.1803, Training Accuracy:  0.8098, Validation Accuracy:  0.5769
2025-02-27 21:15:00,456 - INFO - Epoch 78/500, Loss: 0.3959, Training Accuracy:  0.8153, Validation Accuracy:  0.6089
2025-02-27 21:15:02,271 - INFO - Epoch 79/500, Loss: 0.2693, Training Accuracy:  0.8003, Validation Accuracy:  0.5738
2025-02-27 21:15:03,869 - INFO - Epoch 80/500, Loss: 0.3055, Training Accuracy:  0.8044, Validation Accuracy:  0.5609
2025-02-27 21:15:05,655 - INFO - Epoch 81/500, Loss: 0.2723, Training Accuracy:  0.8126, Validation Accuracy:  0.5801
2025-02-27 21:15:07,592 - INFO - Epoch 82/500, Loss: 0.1241, Training Accuracy:  0.8221, Validation Accuracy:  0.5737
2025-02-27 21:15:09,593 - INFO - Epoch 83/500, Loss: 0.0824, Training Accuracy:  0.8413, Validation Accuracy:  0.5961
2025-02-27 21:15:11,246 - INFO - Epoch 84/500, Loss: 0.4041, Training Accuracy:  0.8495, Validation Accuracy:  0.6217
2025-02-27 21:15:13,060 - INFO - Epoch 85/500, Loss: 0.3728, Training Accuracy:  0.8441, Validation Accuracy:  0.5930
2025-02-27 21:15:14,603 - INFO - Epoch 86/500, Loss: 0.1223, Training Accuracy:  0.8304, Validation Accuracy:  0.5866
2025-02-27 21:15:16,338 - INFO - Epoch 87/500, Loss: 0.2090, Training Accuracy:  0.8140, Validation Accuracy:  0.5770
2025-02-27 21:15:17,826 - INFO - Epoch 88/500, Loss: 0.3285, Training Accuracy:  0.8426, Validation Accuracy:  0.5673
2025-02-27 21:15:19,713 - INFO - Epoch 89/500, Loss: 0.0571, Training Accuracy:  0.8577, Validation Accuracy:  0.5865
2025-02-27 21:15:21,612 - INFO - Epoch 90/500, Loss: 0.0547, Training Accuracy:  0.8468, Validation Accuracy:  0.6153
2025-02-27 21:15:23,125 - INFO - Epoch 91/500, Loss: 0.1215, Training Accuracy:  0.8263, Validation Accuracy:  0.5834
2025-02-27 21:15:25,265 - INFO - Epoch 92/500, Loss: 0.1069, Training Accuracy:  0.8413, Validation Accuracy:  0.6153
2025-02-27 21:15:26,857 - INFO - Epoch 93/500, Loss: 0.1667, Training Accuracy:  0.8440, Validation Accuracy:  0.5994
2025-02-27 21:15:28,427 - INFO - Epoch 94/500, Loss: 0.1494, Training Accuracy:  0.8400, Validation Accuracy:  0.6249
2025-02-27 21:15:29,890 - INFO - Epoch 95/500, Loss: 0.0882, Training Accuracy:  0.8618, Validation Accuracy:  0.6058
2025-02-27 21:15:31,384 - INFO - Epoch 96/500, Loss: 0.1341, Training Accuracy:  0.8632, Validation Accuracy:  0.6122
2025-02-27 21:15:33,215 - INFO - Epoch 97/500, Loss: 0.0796, Training Accuracy:  0.8564, Validation Accuracy:  0.5611
2025-02-27 21:15:34,881 - INFO - Epoch 98/500, Loss: 0.0893, Training Accuracy:  0.8140, Validation Accuracy:  0.5769
2025-02-27 21:15:36,422 - INFO - Epoch 99/500, Loss: 0.0968, Training Accuracy:  0.8413, Validation Accuracy:  0.6089
2025-02-27 21:15:38,142 - INFO - Epoch 100/500, Loss: 0.0713, Training Accuracy:  0.8632, Validation Accuracy:  0.5962
2025-02-27 21:15:39,817 - INFO - Epoch 101/500, Loss: 0.0550, Training Accuracy:  0.8646, Validation Accuracy:  0.6249
2025-02-27 21:15:41,817 - INFO - Epoch 102/500, Loss: 0.0508, Training Accuracy:  0.8810, Validation Accuracy:  0.6442
2025-02-27 21:15:43,398 - INFO - Epoch 103/500, Loss: 0.0975, Training Accuracy:  0.8824, Validation Accuracy:  0.6091
2025-02-27 21:15:45,575 - INFO - Epoch 104/500, Loss: 0.0594, Training Accuracy:  0.8673, Validation Accuracy:  0.5994
2025-02-27 21:15:47,236 - INFO - Epoch 105/500, Loss: 0.0380, Training Accuracy:  0.8605, Validation Accuracy:  0.6217
2025-02-27 21:15:48,801 - INFO - Epoch 106/500, Loss: 0.0966, Training Accuracy:  0.8933, Validation Accuracy:  0.6218
2025-02-27 21:15:50,586 - INFO - Epoch 107/500, Loss: 0.0947, Training Accuracy:  0.8632, Validation Accuracy:  0.5835
2025-02-27 21:15:52,130 - INFO - Epoch 108/500, Loss: 0.0647, Training Accuracy:  0.8605, Validation Accuracy:  0.6249
2025-02-27 21:15:53,755 - INFO - Epoch 109/500, Loss: 0.0449, Training Accuracy:  0.8646, Validation Accuracy:  0.6090
2025-02-27 21:15:55,372 - INFO - Epoch 110/500, Loss: 0.0201, Training Accuracy:  0.8646, Validation Accuracy:  0.6313
2025-02-27 21:15:57,056 - INFO - Epoch 111/500, Loss: 0.0843, Training Accuracy:  0.8741, Validation Accuracy:  0.6186
2025-02-27 21:15:59,264 - INFO - Epoch 112/500, Loss: 0.0387, Training Accuracy:  0.8823, Validation Accuracy:  0.6090
2025-02-27 21:16:01,286 - INFO - Epoch 113/500, Loss: 0.1057, Training Accuracy:  0.8414, Validation Accuracy:  0.5291
2025-02-27 21:16:03,057 - INFO - Epoch 114/500, Loss: 0.0836, Training Accuracy:  0.7908, Validation Accuracy:  0.6215
2025-02-27 21:16:04,541 - INFO - Epoch 115/500, Loss: 0.0723, Training Accuracy:  0.8604, Validation Accuracy:  0.6026
2025-02-27 21:16:06,545 - INFO - Epoch 116/500, Loss: 0.0497, Training Accuracy:  0.8933, Validation Accuracy:  0.6537
2025-02-27 21:16:08,310 - INFO - Epoch 117/500, Loss: 0.0535, Training Accuracy:  0.8769, Validation Accuracy:  0.6155
2025-02-27 21:16:09,809 - INFO - Epoch 118/500, Loss: 0.0531, Training Accuracy:  0.8960, Validation Accuracy:  0.6314
2025-02-27 21:16:11,745 - INFO - Epoch 119/500, Loss: 0.0422, Training Accuracy:  0.8810, Validation Accuracy:  0.6378
2025-02-27 21:16:13,408 - INFO - Epoch 120/500, Loss: 0.0664, Training Accuracy:  0.8864, Validation Accuracy:  0.6314
2025-02-27 21:16:14,952 - INFO - Epoch 121/500, Loss: 0.0306, Training Accuracy:  0.8851, Validation Accuracy:  0.6410
2025-02-27 21:16:16,651 - INFO - Epoch 122/500, Loss: 0.0468, Training Accuracy:  0.8919, Validation Accuracy:  0.6282
2025-02-27 21:16:18,502 - INFO - Epoch 123/500, Loss: 0.0851, Training Accuracy:  0.8755, Validation Accuracy:  0.6154
2025-02-27 21:16:20,179 - INFO - Epoch 124/500, Loss: 0.1132, Training Accuracy:  0.8851, Validation Accuracy:  0.6122
2025-02-27 21:16:22,063 - INFO - Epoch 125/500, Loss: 0.0751, Training Accuracy:  0.8824, Validation Accuracy:  0.6282
2025-02-27 21:16:23,799 - INFO - Epoch 126/500, Loss: 0.0339, Training Accuracy:  0.8905, Validation Accuracy:  0.6250
2025-02-27 21:16:25,796 - INFO - Epoch 127/500, Loss: 0.1108, Training Accuracy:  0.8632, Validation Accuracy:  0.6282
2025-02-27 21:16:27,306 - INFO - Epoch 128/500, Loss: 0.1129, Training Accuracy:  0.8823, Validation Accuracy:  0.6186
2025-02-27 21:16:28,880 - INFO - Epoch 129/500, Loss: 0.0457, Training Accuracy:  0.8728, Validation Accuracy:  0.6058
2025-02-27 21:16:30,386 - INFO - Epoch 130/500, Loss: 0.0294, Training Accuracy:  0.8755, Validation Accuracy:  0.6313
2025-02-27 21:16:32,063 - INFO - Epoch 131/500, Loss: 0.0442, Training Accuracy:  0.8892, Validation Accuracy:  0.6059
2025-02-27 21:16:33,751 - INFO - Epoch 132/500, Loss: 0.1789, Training Accuracy:  0.8332, Validation Accuracy:  0.6249
2025-02-27 21:16:35,530 - INFO - Epoch 133/500, Loss: 0.0589, Training Accuracy:  0.8659, Validation Accuracy:  0.6282
2025-02-27 21:16:37,542 - INFO - Epoch 134/500, Loss: 0.1629, Training Accuracy:  0.8728, Validation Accuracy:  0.6250
2025-02-27 21:16:39,390 - INFO - Epoch 135/500, Loss: 0.0246, Training Accuracy:  0.8782, Validation Accuracy:  0.6442
2025-02-27 21:16:41,339 - INFO - Epoch 136/500, Loss: 0.0501, Training Accuracy:  0.8987, Validation Accuracy:  0.6283
2025-02-27 21:16:42,865 - INFO - Epoch 137/500, Loss: 0.1065, Training Accuracy:  0.8906, Validation Accuracy:  0.6410
2025-02-27 21:16:44,461 - INFO - Epoch 138/500, Loss: 0.0179, Training Accuracy:  0.8933, Validation Accuracy:  0.6442
2025-02-27 21:16:46,320 - INFO - Epoch 139/500, Loss: 0.0213, Training Accuracy:  0.8892, Validation Accuracy:  0.6538
2025-02-27 21:16:48,122 - INFO - Epoch 140/500, Loss: 0.0362, Training Accuracy:  0.8933, Validation Accuracy:  0.6219
2025-02-27 21:16:50,165 - INFO - Epoch 141/500, Loss: 0.0237, Training Accuracy:  0.8919, Validation Accuracy:  0.6250
2025-02-27 21:16:51,840 - INFO - Epoch 142/500, Loss: 0.0634, Training Accuracy:  0.8660, Validation Accuracy:  0.6250
2025-02-27 21:16:53,494 - INFO - Epoch 143/500, Loss: 0.0173, Training Accuracy:  0.8851, Validation Accuracy:  0.6090
2025-02-27 21:16:55,202 - INFO - Epoch 144/500, Loss: 0.0119, Training Accuracy:  0.8878, Validation Accuracy:  0.6186
2025-02-27 21:16:56,993 - INFO - Epoch 145/500, Loss: 0.0272, Training Accuracy:  0.8755, Validation Accuracy:  0.6058
2025-02-27 21:16:58,585 - INFO - Epoch 146/500, Loss: 0.0235, Training Accuracy:  0.8782, Validation Accuracy:  0.6281
2025-02-27 21:17:00,352 - INFO - Epoch 147/500, Loss: 0.0199, Training Accuracy:  0.8960, Validation Accuracy:  0.6250
2025-02-27 21:17:01,972 - INFO - Epoch 148/500, Loss: 0.0319, Training Accuracy:  0.8878, Validation Accuracy:  0.6282
2025-02-27 21:17:03,759 - INFO - Epoch 149/500, Loss: 0.0489, Training Accuracy:  0.8742, Validation Accuracy:  0.6090
2025-02-27 21:17:05,287 - INFO - Epoch 150/500, Loss: 0.0611, Training Accuracy:  0.8564, Validation Accuracy:  0.6473
2025-02-27 21:17:06,904 - INFO - Epoch 151/500, Loss: 0.0262, Training Accuracy:  0.8782, Validation Accuracy:  0.6347
2025-02-27 21:17:08,465 - INFO - Epoch 152/500, Loss: 0.0126, Training Accuracy:  0.8919, Validation Accuracy:  0.6442
2025-02-27 21:17:10,347 - INFO - Epoch 153/500, Loss: 0.0241, Training Accuracy:  0.8810, Validation Accuracy:  0.6155
2025-02-27 21:17:11,960 - INFO - Epoch 154/500, Loss: 0.0153, Training Accuracy:  0.8728, Validation Accuracy:  0.6346
2025-02-27 21:17:14,254 - INFO - Epoch 155/500, Loss: 0.0124, Training Accuracy:  0.9028, Validation Accuracy:  0.6538
2025-02-27 21:17:16,338 - INFO - Epoch 156/500, Loss: 0.0112, Training Accuracy:  0.9015, Validation Accuracy:  0.6379
2025-02-27 21:17:17,965 - INFO - Epoch 157/500, Loss: 0.0109, Training Accuracy:  0.8892, Validation Accuracy:  0.6378
2025-02-27 21:17:19,521 - INFO - Epoch 158/500, Loss: 0.0382, Training Accuracy:  0.8742, Validation Accuracy:  0.6187
2025-02-27 21:17:21,289 - INFO - Epoch 159/500, Loss: 0.0148, Training Accuracy:  0.8960, Validation Accuracy:  0.6537
2025-02-27 21:17:23,162 - INFO - Epoch 160/500, Loss: 0.0520, Training Accuracy:  0.8714, Validation Accuracy:  0.6347
2025-02-27 21:17:24,760 - INFO - Epoch 161/500, Loss: 0.0490, Training Accuracy:  0.8892, Validation Accuracy:  0.6282
2025-02-27 21:17:26,774 - INFO - Epoch 162/500, Loss: 0.0198, Training Accuracy:  0.8947, Validation Accuracy:  0.6314
2025-02-27 21:17:28,484 - INFO - Epoch 163/500, Loss: 0.0178, Training Accuracy:  0.9056, Validation Accuracy:  0.6602
2025-02-27 21:17:30,667 - INFO - Epoch 164/500, Loss: 0.1088, Training Accuracy:  0.8797, Validation Accuracy:  0.5804
2025-02-27 21:17:32,506 - INFO - Epoch 165/500, Loss: 0.1644, Training Accuracy:  0.8578, Validation Accuracy:  0.6281
2025-02-27 21:17:34,020 - INFO - Epoch 166/500, Loss: 0.0201, Training Accuracy:  0.8755, Validation Accuracy:  0.6186
2025-02-27 21:17:36,140 - INFO - Epoch 167/500, Loss: 0.0114, Training Accuracy:  0.8933, Validation Accuracy:  0.6505
2025-02-27 21:17:37,787 - INFO - Epoch 168/500, Loss: 0.0177, Training Accuracy:  0.8933, Validation Accuracy:  0.6474
2025-02-27 21:17:39,372 - INFO - Epoch 169/500, Loss: 0.0520, Training Accuracy:  0.8837, Validation Accuracy:  0.5931
2025-02-27 21:17:41,254 - INFO - Epoch 170/500, Loss: 0.0241, Training Accuracy:  0.8974, Validation Accuracy:  0.6313
2025-02-27 21:17:43,118 - INFO - Epoch 171/500, Loss: 0.0184, Training Accuracy:  0.9015, Validation Accuracy:  0.6538
2025-02-27 21:17:44,641 - INFO - Epoch 172/500, Loss: 0.0244, Training Accuracy:  0.8783, Validation Accuracy:  0.6379
2025-02-27 21:17:46,394 - INFO - Epoch 173/500, Loss: 0.0330, Training Accuracy:  0.8782, Validation Accuracy:  0.6442
2025-02-27 21:17:48,157 - INFO - Epoch 174/500, Loss: 0.0763, Training Accuracy:  0.8755, Validation Accuracy:  0.6251
2025-02-27 21:17:49,798 - INFO - Epoch 175/500, Loss: 0.0335, Training Accuracy:  0.8741, Validation Accuracy:  0.6346
2025-02-27 21:17:51,971 - INFO - Epoch 176/500, Loss: 0.0190, Training Accuracy:  0.8864, Validation Accuracy:  0.6410
2025-02-27 21:17:54,014 - INFO - Epoch 177/500, Loss: 0.0315, Training Accuracy:  0.8988, Validation Accuracy:  0.6282
2025-02-27 21:17:55,598 - INFO - Epoch 178/500, Loss: 0.0339, Training Accuracy:  0.8878, Validation Accuracy:  0.6378
2025-02-27 21:17:57,253 - INFO - Epoch 179/500, Loss: 0.0414, Training Accuracy:  0.8974, Validation Accuracy:  0.6378
2025-02-27 21:17:58,871 - INFO - Epoch 180/500, Loss: 0.0198, Training Accuracy:  0.8851, Validation Accuracy:  0.6250
2025-02-27 21:18:00,453 - INFO - Epoch 181/500, Loss: 0.0215, Training Accuracy:  0.8865, Validation Accuracy:  0.6506
2025-02-27 21:18:02,017 - INFO - Epoch 182/500, Loss: 0.0217, Training Accuracy:  0.8947, Validation Accuracy:  0.6315
2025-02-27 21:18:03,570 - INFO - Epoch 183/500, Loss: 0.0436, Training Accuracy:  0.8878, Validation Accuracy:  0.6282
2025-02-27 21:18:05,411 - INFO - Epoch 184/500, Loss: 0.0252, Training Accuracy:  0.9001, Validation Accuracy:  0.6122
2025-02-27 21:18:06,953 - INFO - Epoch 185/500, Loss: 0.0323, Training Accuracy:  0.9029, Validation Accuracy:  0.6441
2025-02-27 21:18:08,687 - INFO - Epoch 186/500, Loss: 0.0663, Training Accuracy:  0.8906, Validation Accuracy:  0.6442
2025-02-27 21:18:10,466 - INFO - Epoch 187/500, Loss: 0.0428, Training Accuracy:  0.8960, Validation Accuracy:  0.6602
2025-02-27 21:18:12,041 - INFO - Epoch 188/500, Loss: 0.0254, Training Accuracy:  0.9001, Validation Accuracy:  0.5932
2025-02-27 21:18:13,668 - INFO - Epoch 189/500, Loss: 0.0140, Training Accuracy:  0.8947, Validation Accuracy:  0.6409
2025-02-27 21:18:15,474 - INFO - Epoch 190/500, Loss: 0.0252, Training Accuracy:  0.8974, Validation Accuracy:  0.6442
2025-02-27 21:18:17,098 - INFO - Epoch 191/500, Loss: 0.0311, Training Accuracy:  0.8974, Validation Accuracy:  0.6346
2025-02-27 21:18:18,869 - INFO - Epoch 192/500, Loss: 0.0306, Training Accuracy:  0.8646, Validation Accuracy:  0.6059
2025-02-27 21:18:20,665 - INFO - Epoch 193/500, Loss: 0.0463, Training Accuracy:  0.8837, Validation Accuracy:  0.6345
2025-02-27 21:18:22,155 - INFO - Epoch 194/500, Loss: 0.0202, Training Accuracy:  0.8906, Validation Accuracy:  0.6442
2025-02-27 21:18:23,719 - INFO - Epoch 195/500, Loss: 0.0252, Training Accuracy:  0.8824, Validation Accuracy:  0.6346
2025-02-27 21:18:25,636 - INFO - Epoch 196/500, Loss: 0.0233, Training Accuracy:  0.8960, Validation Accuracy:  0.6410
2025-02-27 21:18:27,142 - INFO - Epoch 197/500, Loss: 0.0637, Training Accuracy:  0.8947, Validation Accuracy:  0.6251
2025-02-27 21:18:29,196 - INFO - Epoch 198/500, Loss: 0.0157, Training Accuracy:  0.8919, Validation Accuracy:  0.6346
2025-02-27 21:18:30,781 - INFO - Epoch 199/500, Loss: 0.0171, Training Accuracy:  0.8837, Validation Accuracy:  0.6474
2025-02-27 21:18:32,744 - INFO - Epoch 200/500, Loss: 0.0160, Training Accuracy:  0.8865, Validation Accuracy:  0.6506
2025-02-27 21:18:34,586 - INFO - Epoch 201/500, Loss: 0.0145, Training Accuracy:  0.8947, Validation Accuracy:  0.6251
2025-02-27 21:18:36,401 - INFO - Epoch 202/500, Loss: 0.0138, Training Accuracy:  0.8947, Validation Accuracy:  0.6378
2025-02-27 21:18:38,283 - INFO - Epoch 203/500, Loss: 0.0554, Training Accuracy:  0.8851, Validation Accuracy:  0.6378
2025-02-27 21:18:39,871 - INFO - Epoch 204/500, Loss: 0.0333, Training Accuracy:  0.8960, Validation Accuracy:  0.6314
