2025-03-12 12:45:59,903 - INFO - LSTM_divided(
  (lstm_pose): LSTM(132, 128, num_layers=4, batch_first=True, dropout=0.5)
2025-03-12 13:04:00,131 - INFO - Epoch 127/500, Loss: 1.2457, Training Accuracy:  0.9955, Validation Accuracy:  0.8116
2025-03-12 13:04:07,715 - INFO - Epoch 128/500, Loss: 1.2415, Training Accuracy:  0.9960, Validation Accuracy:  0.8124
2025-03-12 13:04:17,230 - INFO - Epoch 129/500, Loss: 1.2436, Training Accuracy:  0.9972, Validation Accuracy:  0.8123
2025-03-12 13:04:26,043 - INFO - Epoch 130/500, Loss: 1.2378, Training Accuracy:  0.9964, Validation Accuracy:  0.8118
2025-03-12 13:04:34,665 - INFO - Epoch 131/500, Loss: 1.2321, Training Accuracy:  0.9962, Validation Accuracy:  0.8118
2025-03-12 13:04:43,152 - INFO - Epoch 132/500, Loss: 1.2425, Training Accuracy:  0.9959, Validation Accuracy:  0.8118
2025-03-12 13:04:51,315 - INFO - Epoch 133/500, Loss: 1.2350, Training Accuracy:  0.9960, Validation Accuracy:  0.8119
2025-03-12 13:05:00,114 - INFO - Epoch 134/500, Loss: 1.2367, Training Accuracy:  0.9969, Validation Accuracy:  0.8116
2025-03-12 13:05:08,386 - INFO - Epoch 135/500, Loss: 1.2304, Training Accuracy:  0.9962, Validation Accuracy:  0.8115
2025-03-12 13:05:17,301 - INFO - Epoch 136/500, Loss: 1.2300, Training Accuracy:  0.9964, Validation Accuracy:  0.8115
2025-03-12 13:05:25,908 - INFO - Epoch 137/500, Loss: 1.2332, Training Accuracy:  0.9961, Validation Accuracy:  0.8116
2025-03-12 13:05:33,735 - INFO - Epoch 138/500, Loss: 1.2328, Training Accuracy:  0.9957, Validation Accuracy:  0.8118
2025-03-12 13:05:42,723 - INFO - Epoch 139/500, Loss: 1.2309, Training Accuracy:  0.9959, Validation Accuracy:  0.8116
2025-03-12 13:05:52,581 - INFO - Epoch 140/500, Loss: 1.2322, Training Accuracy:  0.9955, Validation Accuracy:  0.8119
2025-03-12 13:06:00,379 - INFO - Epoch 141/500, Loss: 1.2294, Training Accuracy:  0.9964, Validation Accuracy:  0.8119
2025-03-12 13:06:09,836 - INFO - Epoch 142/500, Loss: 1.2121, Training Accuracy:  0.9957, Validation Accuracy:  0.8116
2025-03-12 13:06:17,942 - INFO - Epoch 143/500, Loss: 1.2128, Training Accuracy:  0.9969, Validation Accuracy:  0.8116
2025-03-12 13:06:26,808 - INFO - Epoch 144/500, Loss: 1.2126, Training Accuracy:  0.9967, Validation Accuracy:  0.8115
2025-03-12 13:06:35,675 - INFO - Epoch 145/500, Loss: 1.2109, Training Accuracy:  0.9963, Validation Accuracy:  0.8116
2025-03-12 13:06:43,683 - INFO - Epoch 146/500, Loss: 1.2103, Training Accuracy:  0.9965, Validation Accuracy:  0.8118
2025-03-12 13:06:51,551 - INFO - Epoch 147/500, Loss: 1.2116, Training Accuracy:  0.9957, Validation Accuracy:  0.8118
2025-03-12 13:06:59,656 - INFO - Epoch 148/500, Loss: 1.2114, Training Accuracy:  0.9964, Validation Accuracy:  0.8118
2025-03-12 13:07:07,641 - INFO - Epoch 149/500, Loss: 1.2122, Training Accuracy:  0.9971, Validation Accuracy:  0.8118
2025-03-12 13:07:15,684 - INFO - Epoch 150/500, Loss: 1.2110, Training Accuracy:  0.9956, Validation Accuracy:  0.8119
2025-03-12 13:07:23,910 - INFO - Epoch 151/500, Loss: 1.2113, Training Accuracy:  0.9963, Validation Accuracy:  0.8118
2025-03-12 13:07:31,547 - INFO - Epoch 152/500, Loss: 1.2105, Training Accuracy:  0.9966, Validation Accuracy:  0.8118
2025-03-12 13:07:39,916 - INFO - Epoch 153/500, Loss: 1.2121, Training Accuracy:  0.9952, Validation Accuracy:  0.8118
2025-03-12 13:07:48,821 - INFO - Epoch 154/500, Loss: 1.2122, Training Accuracy:  0.9956, Validation Accuracy:  0.8116
2025-03-12 13:07:57,544 - INFO - Epoch 155/500, Loss: 1.2139, Training Accuracy:  0.9960, Validation Accuracy:  0.8113
2025-03-12 13:08:06,135 - INFO - Epoch 156/500, Loss: 1.2145, Training Accuracy:  0.9969, Validation Accuracy:  0.8113
2025-03-12 13:08:14,427 - INFO - Epoch 157/500, Loss: 1.2143, Training Accuracy:  0.9968, Validation Accuracy:  0.8113
2025-03-12 13:08:22,876 - INFO - Epoch 158/500, Loss: 1.2144, Training Accuracy:  0.9971, Validation Accuracy:  0.8113
2025-03-12 13:08:30,959 - INFO - Epoch 159/500, Loss: 1.2144, Training Accuracy:  0.9959, Validation Accuracy:  0.8113
2025-03-12 13:08:40,150 - INFO - Epoch 160/500, Loss: 1.2146, Training Accuracy:  0.9964, Validation Accuracy:  0.8113
2025-03-12 13:08:49,019 - INFO - Epoch 161/500, Loss: 1.2146, Training Accuracy:  0.9966, Validation Accuracy:  0.8113
2025-03-12 13:08:58,482 - INFO - Epoch 162/500, Loss: 1.2149, Training Accuracy:  0.9966, Validation Accuracy:  0.8113
2025-03-12 13:09:06,968 - INFO - Epoch 163/500, Loss: 1.2154, Training Accuracy:  0.9967, Validation Accuracy:  0.8115
2025-03-12 13:09:15,905 - INFO - Epoch 164/500, Loss: 1.2156, Training Accuracy:  0.9957, Validation Accuracy:  0.8115
2025-03-12 13:09:24,582 - INFO - Epoch 165/500, Loss: 1.2156, Training Accuracy:  0.9960, Validation Accuracy:  0.8113
2025-03-12 13:09:33,403 - INFO - Epoch 166/500, Loss: 1.2149, Training Accuracy:  0.9964, Validation Accuracy:  0.8113
2025-03-12 13:09:41,736 - INFO - Epoch 167/500, Loss: 1.2152, Training Accuracy:  0.9957, Validation Accuracy:  0.8113
2025-03-12 13:09:49,980 - INFO - Epoch 168/500, Loss: 1.2151, Training Accuracy:  0.9958, Validation Accuracy:  0.8115
2025-03-12 13:09:57,748 - INFO - Epoch 169/500, Loss: 1.2152, Training Accuracy:  0.9957, Validation Accuracy:  0.8113
2025-03-12 13:10:06,730 - INFO - Epoch 170/500, Loss: 1.2151, Training Accuracy:  0.9958, Validation Accuracy:  0.8115
2025-03-12 13:10:16,025 - INFO - Epoch 171/500, Loss: 1.2151, Training Accuracy:  0.9962, Validation Accuracy:  0.8115
2025-03-12 13:10:24,529 - INFO - Epoch 172/500, Loss: 1.2152, Training Accuracy:  0.9961, Validation Accuracy:  0.8113
2025-03-12 13:10:32,903 - INFO - Epoch 173/500, Loss: 1.2151, Training Accuracy:  0.9965, Validation Accuracy:  0.8115
2025-03-12 13:10:41,071 - INFO - Epoch 174/500, Loss: 1.2152, Training Accuracy:  0.9957, Validation Accuracy:  0.8115
2025-03-12 13:10:49,879 - INFO - Epoch 175/500, Loss: 1.2153, Training Accuracy:  0.9964, Validation Accuracy:  0.8113
2025-03-12 13:10:58,291 - INFO - Epoch 176/500, Loss: 1.2153, Training Accuracy:  0.9968, Validation Accuracy:  0.8115
2025-03-12 13:11:06,613 - INFO - Epoch 177/500, Loss: 1.2153, Training Accuracy:  0.9962, Validation Accuracy:  0.8115
2025-03-12 13:11:14,706 - INFO - Epoch 178/500, Loss: 1.2154, Training Accuracy:  0.9954, Validation Accuracy:  0.8113
2025-03-12 13:11:23,104 - INFO - Epoch 179/500, Loss: 1.2153, Training Accuracy:  0.9961, Validation Accuracy:  0.8113
2025-03-12 13:11:31,380 - INFO - Epoch 180/500, Loss: 1.2153, Training Accuracy:  0.9961, Validation Accuracy:  0.8113
2025-03-12 13:11:39,743 - INFO - Epoch 181/500, Loss: 1.2154, Training Accuracy:  0.9957, Validation Accuracy:  0.8113
2025-03-12 13:11:48,338 - INFO - Epoch 182/500, Loss: 1.2154, Training Accuracy:  0.9963, Validation Accuracy:  0.8113
2025-03-12 13:11:56,135 - INFO - Epoch 183/500, Loss: 1.2154, Training Accuracy:  0.9956, Validation Accuracy:  0.8113
2025-03-12 13:12:04,339 - INFO - Epoch 184/500, Loss: 1.2155, Training Accuracy:  0.9963, Validation Accuracy:  0.8113
2025-03-12 13:12:12,693 - INFO - Epoch 185/500, Loss: 1.2156, Training Accuracy:  0.9966, Validation Accuracy:  0.8113
2025-03-12 13:12:20,740 - INFO - Epoch 186/500, Loss: 1.2156, Training Accuracy:  0.9958, Validation Accuracy:  0.8113
2025-03-12 13:12:29,005 - INFO - Epoch 187/500, Loss: 1.2157, Training Accuracy:  0.9969, Validation Accuracy:  0.8113
2025-03-12 13:12:37,602 - INFO - Epoch 188/500, Loss: 1.2157, Training Accuracy:  0.9967, Validation Accuracy:  0.8113
2025-03-12 13:12:45,727 - INFO - Epoch 189/500, Loss: 1.2157, Training Accuracy:  0.9962, Validation Accuracy:  0.8113
2025-03-12 13:12:53,977 - INFO - Epoch 190/500, Loss: 1.2157, Training Accuracy:  0.9964, Validation Accuracy:  0.8113
2025-03-12 13:13:02,134 - INFO - Epoch 191/500, Loss: 1.2158, Training Accuracy:  0.9961, Validation Accuracy:  0.8113
2025-03-12 13:13:11,385 - INFO - Epoch 192/500, Loss: 1.2157, Training Accuracy:  0.9957, Validation Accuracy:  0.8113
2025-03-12 13:13:20,662 - INFO - Epoch 193/500, Loss: 1.2158, Training Accuracy:  0.9962, Validation Accuracy:  0.8113
2025-03-12 13:13:28,593 - INFO - Epoch 194/500, Loss: 1.2158, Training Accuracy:  0.9957, Validation Accuracy:  0.8113
2025-03-12 13:13:37,328 - INFO - Epoch 195/500, Loss: 1.2158, Training Accuracy:  0.9956, Validation Accuracy:  0.8113
2025-03-12 13:13:45,285 - INFO - Epoch 196/500, Loss: 1.2158, Training Accuracy:  0.9961, Validation Accuracy:  0.8113
2025-03-12 13:13:53,346 - INFO - Epoch 197/500, Loss: 1.2158, Training Accuracy:  0.9969, Validation Accuracy:  0.8113
2025-03-12 13:14:02,735 - INFO - Epoch 198/500, Loss: 1.2158, Training Accuracy:  0.9958, Validation Accuracy:  0.8113
2025-03-12 13:14:11,295 - INFO - Epoch 199/500, Loss: 1.2158, Training Accuracy:  0.9963, Validation Accuracy:  0.8113
2025-03-12 13:14:19,985 - INFO - Epoch 200/500, Loss: 1.2158, Training Accuracy:  0.9955, Validation Accuracy:  0.8113
2025-03-12 13:14:28,120 - INFO - Epoch 201/500, Loss: 1.2158, Training Accuracy:  0.9960, Validation Accuracy:  0.8113
